version,version_season,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,place,origil_tribe,jury,finalist,winner,acknowledge,ack_look,ack_speak,ack_gesture,ack_smile
AU,AU05,5,Nick Iadanza,AU0014,Nick,31,Adelaide,SA,13,28,12,13th voted out,,13,Mokuta,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Locklan Gilbert,AU0044,Locky,30,Perth,WA,14,30,13,14th voted out,1st jury member,12,Vakama,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Harry Hills,AU0092,Harry,30,Perth,WA,15,32,14,15th voted out,2nd jury member,11,Mokuta,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Lee Carseldine,AU0023,Lee,43,Brisbane,QLD,16,33,15,Medically evacuated,,10,Mokuta,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Zach Kozyrski,AU0056,Zach,40,Perth,WA,18,38,16,16th voted out,3rd jury member,9,Mokuta,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Jacqui Patterson,AU0032,Jacqui,52,Byron Bay,NSW,19,40,17,17th voted out,4th jury member,8,Vakama,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Shonee Fairfax,AU0068,Shonee,27,London,England,20,42,18,18th voted out,5th jury member,7,Mokuta,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Aaron Knight,AU0034,AK,32,Adelaide,SA,21,44,19,Eliminated,6th jury member,6,Vakama,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Mark Herlaar,AU0028,Tarzan,53,Toowoomba,QLD,22,46,20,19th voted out,7th jury member,5,Vakama,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Brooke Jowett,AU0018,Brooke,26,Melbourne,VIC,23,47,21,20th voted out,8th jury member,4,Vakama,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Moana Hope,AU0053,Moana,31,Melbourne,VIC,24,49,22,21st voted out,9th jury member,3,Vakama,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,Sharn Coombes,AU0070,Sharn,42,Melbourne,VIC,24,50,23,Runner-up,,2,Mokuta,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU05,5,David Genat,AU0086,David,39,New York City,New York,24,50,24,Sole Survivor,,1,Vakama,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU04,4,Anastasia Woolmer,AU0072,Anastasia,42,Brisbane,QLD,1,2,1,1st voted out,,24,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Laura Choong,AU0073,Laura,31,Sydney,NSW,2,5,2,2nd voted out,,23,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Susie Maroney,AU0074,Susie,44,Cronulla,NSW,3,7,3,3rd voted out,,22,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Nova Peris,AU0075,Nova,48,Darwin,NT,4,10,4,4th voted out,,21,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Steven Bradbury,AU0076,Steven,45,Camden,NSW,5,12,5,5th voted out,,20,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Andrew Ettingshausen,AU0077,ET,53,Sutherland,NSW,6,14,6,6th voted out,,19,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Sam Schoers,AU0078,Sam,30,Perth,WA,7,16,7,7th voted out,,18,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Sarah Ayles,AU0079,Sarah,45,Adelaide,SA,8,18,8,8th voted out,,17,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Hannah Pentreath,AU0080,Hannah,27,Bendigo,VIC,10,22,9,9th voted out,,16,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Casey Hawkins,AU0081,Casey,31,Adelaide,SA,11,24,10,10th voted out,,15,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Matt Farrelly,AU0082,Matt,29,Sydney,NSW,12,26,11,11th voted out,,14,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Ross Clarke-Jones,AU0083,Ross,53,Bells Beach,VIC,13,28,12,Evacuated,,13,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Andy Meldrum,AU0084,Andy,47,Noosa,QLD,14,30,13,12th voted out,,12,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Shaun Hampson,AU0085,Shaun,31,Moonee Ponds,VIC,15,32,14,13th voted out,1st jury member,11,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,David Genat,AU0086,David,39,New York City,New York,16,34,15,14th voted out,2nd jury member,10,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,John Eastoe,AU0087,John,28,Kalgoorlie,WA,17,36,16,15th voted out,3rd jury member,9,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Daisy Richardson,AU0088,Daisy,24,Brisbane,QLD,18,38,17,16th voted out,4th jury member,8,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Simon Black,AU0089,Simon,39,Brisbane,QLD,20,42,19,18th voted out,5th jury member,7,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Janine Allis,AU0090,Janine,53,Melbourne,VIC,21,44,20,19th voted out,6th jury member,6,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Abbey Holmes,AU0091,Abbey,28,Melbourne,VIC,22,46,21,20th voted out,7th jury member,5,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Luke Toki,AU0042,Luke,33,Perth,WA,23,47,22,21st voted out,8th jury member,4,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Harry Hills,AU0092,Harry,30,Perth,WA,24,49,23,22nd voted out,9th jury member,3,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Baden Gilbert,AU0093,Baden,23,Adelaide,SA,24,50,24,Runner-up,,2,Contenders,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU04,4,Pia Miranda,AU0094,Pia,45,Melbourne,VIC,24,50,25,Sole Survivor,,1,Champions,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU03,3,Matthew Dyson,AU0049,Matt,35,Brisbane,QLD,1,2,1,1st voted out,,24,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Russell Hantz,US0300,Russell,46,Dallas,Texas,2,5,2,2nd voted out,,23,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Damien Thomlinson,AU0050,Damien,36,Sydney,NSW,3,8,3,3rd voted out,,22,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Steve Khouw,AU0051,Steve K.,58,Sydney,NSW,4,11,4,4th voted out,,21,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Jenna Austin,AU0052,Jenna,28,Perth,WA,5,13,5,5th voted out,,20,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Moana Hope,AU0053,Moana,30,Melbourne,VIC,6,16,6,6th voted out,,19,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Anita Berkett,AU0055,Anita,50,Sunshine Coast,QLD,8,20,8,8th voted out,,18,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Zach Kozyrski,AU0056,Zach,39,Perth,WA,9,22,9,9th voted out,,17,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Paige Kerin,AU0057,Paige,24,Adelaide,SA,10,24,10,10th voted out,,16,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Jackie Glazier,AU0058,Jackie,44,Melbourne,VIC,11,25,11,11th voted out,,15,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Tegan Gasior,AU0054,Tegan,32,Derby,WA,12,28,12,12th voted out,,14,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Heath Davies,AU0059,Heath,33,Brisbane,QLD,13,30,13,13th voted out,,13,Contenders,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Lydia Lassila,AU0060,Lydia,36,Melbourne,VIC,14,32,14,14th voted out,,12,Champions,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Robbie Skibicki,AU0061,Robbie,25,Adelaide,SA,15,33,15,15th voted out,1st jury member,11,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Samuel Hinton,AU0062,Samuel,26,Brisbane,QLD,16,35,16,16th voted out,2nd jury member,10,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Mat Rogers,AU0063,Mat,42,Gold Coast,QLD,17,37,17,17th voted out,3rd jury member,9,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Benji Wilson,AU0064,Benji,26,Melbourne,VIC,18,39,18,18th voted out,4th jury member,8,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Steve Willis,AU0065,Steve W.,41,Brisbane,QLD,20,42,19,19th voted out,5th jury member,7,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Fenella McGowan,AU0066,Fenella,33,Melbourne,VIC,21,44,20,20th voted out,6th jury member,6,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Monika Radulovic,AU0067,Monika,27,Sydney,NSW,22,46,21,21st voted out,7th jury member,5,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Shonee Fairfax,AU0068,Shonee,26,Tewantin,QLD,23,47,22,22nd voted out,8th jury member,4,Contenders,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Brian Lake,AU0069,Brian,36,Caroline Springs,VIC,24,49,23,23rd voted out,9th jury member,3,Champions,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Sharn Coombes,AU0070,Sharn,41,Melbourne,VIC,24,50,24,Runner-up,,2,Champions,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU03,3,Shane Gould,AU0071,Shane,61,Bicheno,TAS,24,50,25,Sole Survivor,,1,Champions,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU02,2,Joan Caballero,AU0025,Joan,29,Sydney,NSW,1,3,1,1st voted out,,24,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Adam Parkin,AU0026,Adam,40,Brisbane,QLD,2,6,2,2nd voted out,,23,Samatau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Kate Temby,AU0027,Kate,47,Melbourne,VIC,3,9,3,3rd voted out,,22,Samatau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Mark Herlaar,AU0028,Tarzan,51,Toowoomba,QLD,4,11,4,4th voted out,,21,Samatau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Aimee Stanton,AU0029,Aimee,23,Melbourne,VIC,5,13,5,5th voted out,,20,Samatau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Samantha Gash,AU0030,Sam,32,Melbourne,VIC,6,16,6,6th voted out,,19,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Mark Wales,AU0031,Mark,37,Perth,WA,7,18,7,7th voted out,,18,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Jacqui Patterson,AU0032,Jacqui,50,Byron Bay,NSW,9,22,10,10th voted out,,17,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Kent Nelson,AU0033,Kent,51,Adelaide,SA,10,24,11,11th voted out,,16,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Aaron Knight,AU0034,AK,29,Adelaide,SA,12,28,12,12th voted out,,15,Samatau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Ben Morgan,AU0035,Ben,20,Perth,WA,13,30,13,13th voted out,,14,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Odette Blacklock,AU0036,Odette,32,Sydney,NSW,15,34,14,14th voted out,,13,Asaga,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Jarrad Seng,AU0037,Jarrad,29,Perth,WA,16,36,15,15th voted out,1st jury member,12,Samatau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Anneliese Wilson,AU0038,Anneliese,23,Melbourne,VIC,17,38,16,16th voted out,2nd jury member,11,Samatau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Henry Nicholson,AU0039,Henry,26,Adelaide,SA,18,40,17,17th voted out,3rd jury member,10,Asaga,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Tessa O'Halloran,AU0040,Tessa,29,Melbourne,VIC,19,42,18,18th voted out,Removed from jury,9,Samatau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Sarah Tilleke,AU0041,Sarah,22,Perth,WA,20,44,19,19th voted out,4th jury member,8,Asaga,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Luke Toki,AU0042,Luke,30,Perth,WA,21,46,20,20th voted out,5th jury member,7,Asaga,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Nicola Zagame,AU0043,Ziggy,26,Sydney,NSW,22,47,21,21st voted out,6th jury member,6,Samatau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Locklan Gilbert,AU0044,Locky,27,Perth,WA,23,49,22,22nd voted out,7th jury member,5,Samatau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Michelle Dougan,AU0045,Michelle,33,Sydney,NSW,25,52,23,23rd voted out,8th jury member,4,Asaga,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Peter Conte,AU0046,Peter,22,Sydney,NSW,26,54,24,24th voted out,9th jury member,3,Samatau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Tara Pitt,AU0047,Tara,32,Sunshine Coast,QLD,26,55,25,Runner-up,,2,Samatau,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU02,2,Jericho Malabonga,AU0048,Jericho,25,Melbourne,VIC,26,55,26,Sole Survivor,,1,Asaga,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
AU,AU01,1,Des Quilty,AU0001,Des,59,Sunshine Coast,QLD,1,2,1,1st voted out,,24,Aganoa,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Bianca Anderson,AU0002,Bianca,36,Melbourne,VIC,2,5,2,2nd voted out,,23,Saanapu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Evan Jones,AU0003,Evan,30,Melbourne,VIC,3,8,3,3rd voted out,,22,Aganoa,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Peter Fiegehen,AU0004,Peter,62,Canberra,ACT,4,10,4,Quit,,21,Saanapu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Barry Lea,AU0005,Barry,44,Cairns,QLD,6,14,7,6th voted out,,20,Vavau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Tegan Haining,AU0006,Tegan,33,Sydney,NSW,7,17,8,7th voted out,,19,Vavau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Rohan MacLauren,AU0007,Rohan,28,Melbourne,VIC,9,21,9,8th voted out,,18,Aganoa,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Kat Dumont,AU0008,Kat,26,Perth,WA,10,23,10,9th voted out,,17,Aganoa,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Andrew Torrens,AU0009,Andrew,29,Brisbane,QLD,11,25,11,10th voted out,,16,Vavau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Craig I'Anson,AU0010,Craig,32,Brisbane,QLD,12,27,12,11th voted out,,15,Vavau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Phoebe Timmins,AU0011,Phoebe,27,Sydney,NSW,14,31,13,12th voted out,,14,Aganoa,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Conner Bethune,AU0012,Conner,23,Canberra,ACT,15,33,14,13th voted out,,13,Saanapu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Kate Campbell,AU0013,Kate,28,Perth,WA,16,35,15,14th voted out,,12,Vavau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Nick Iadanza,AU0014,Nick,28,Adelaide,SA,17,37,16,15th voted out,1st jury member,11,Vavau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Kylie Evans,AU0015,Kylie,38,Melbourne,VIC,18,39,17,16th voted out,2nd jury member,10,Saanapu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Sue Clark,AU0016,Sue,59,Perth,WA,19,41,18,17th voted out,3rd jury member,9,Vavau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Jennah-Louise Salkeld,AU0017,Jennah-Louise,27,Gold Coast,QLD,20,43,19,18th voted out,4th jury member,8,Vavau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Brooke Jowett,AU0018,Brooke,23,Melbourne,VIC,21,45,20,19th voted out,5th jury member,7,Saanapu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Sam Webb,AU0019,Sam,28,Sydney,NSW,23,49,21,20th voted out,6th jury member,6,Saanapu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Matt Tarrant,AU0020,Matt,29,Adelaide,SA,24,51,22,21st voted out,7th jury member,5,Saanapu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Felicity Egginton,AU0021,Flick,23,Gold Coast,QLD,25,53,23,22nd voted out,8th jury member,4,Saanapu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Elena Rowland,AU0022,El,33,Brisbane,QLD,26,54,24,23rd voted out,9th jury member,3,Aganoa,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Lee Carseldine,AU0023,Lee,40,Brisbane,QLD,26,55,25,Runner-up,,2,Aganoa,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
AU,AU01,1,Kristie Bennet,AU0024,Kristie,24,Sydney,NSW,26,55,26,Sole Survivor,,1,Aganoa,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA09,9,Francois Chapman,SA0144,Chappies,33,Centurion,GP,2,3,1,1st voted out,,20,Masu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Pheko Phetoe,SA0100,PK,31,Lephalale,LP,3,5,2,2nd voted out,,19,Masu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Tania Copeland,SA0111,Tania,53,Patermoster,WC,4,7,3,3rd voted out,,18,Yontau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Tevin Naidu,SA0094,Tevin,28,Cape Town,WC,5,9,4,4th voted out,,17,Yontau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Seamus Holmes,SA0088,Seamus,29,Durban,KZN,6,11,5,5th voted out,,16,Yontau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Shona Macdonald,SA0072,Shona,30,Cape Town,WC,8,14,6,6th voted out,,15,Yontau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Noleen Nkanjeni,SA0128,Pinty,31,Cape Town,WC,9,16,7,7th voted out,,14,Yontau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Thoriso M-Afrika,SA0131,Thoriso,37,Kariega,EC,10,17,8,8th voted out,,13,Yontau,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Palesa Tau,SA0098,Palesa,31,Johannesburg,GP,12,19,9,9th voted out,,12,Masu,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Antoinette Tebbutt,SA0099,Toni,41,Cape Town,WC,13,21,10,10th voted out,1st jury member,11,Masu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Dante De Villiers,SA0117,Dante,33,Dwaskersbos,WC,14,23,11,11th voted out,2nd jury member,10,Masu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Steffi Brink,SA0122,Steffi,30,Mdrand,GP,15,25,12,12th voted out,3rd jury member,9,Masu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Meryl Szolkeiwicz,SA0114,Meryl,33,Centurion,GP,16,27,13,13th voted out,4th jury member,8,Masu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Tejan Pillay,SA0061,Tejan,42,Johannesburg,GP,18,30,14,14th voted out,5th jury member,7,Masu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Felix Godlo,SA0110,Felix,32,Pretoria,GP,20,33,15,15th voted out,6th jury member,6,Yontau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Killarney Jones,SA0070,Killarney,51,Benoni,GP,21,35,16,16th voted out,7th jury member,5,Yontau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Philip Dickson,SA0073,Phil,40,Johannesburg,GP,22,36,17,17th voted out,8th jury member,4,Yontau,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Marian de Vos,SA0077,Marian,32,Cape Town,WC,23,38,18,18th voted out,9th jury member,3,Masu,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Shane Hattingh,SA0081,Shane,50,Brynston,GP,23,38,19,Runner-up,,2,Masu,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA09,9,Dino Paulo,SA0133,Dino,31,Johannesburg,GP,23,38,20,Sole Survivor,,1,Yontau,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA08,8,Jason Brookstein,SA0127,Jason,27,Johannesburg,Gauteng,1,3,1,1st voted out,,20,Zamba,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Noleen Nkanjeni,SA0128,Pinty,30,Cape Town,Western Cape,2,6,2,2nd voted out,,19,Vuna,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Mike Laws,SA0129,Mike,32,Cape Town,Western Cape,3,8,3,3rd voted out,,18,Vuna,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Paul Cupido,SA0130,Paul,29,Johannesburg,Gauteng,4,11,4,4th voted out,,17,Vuna,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Thoriso M-Afrika,SA0131,Thoriso,36,Kariega,Eastern Cape,5,13,5,5th voted out,,16,Zamba,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Carla Gubb,SA0132,Carla,29,Cape Town,Western Cape,5,13,6,6th voted out,,15,Vuna,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Dino Paulo,SA0133,Dino,30,Johannesburg,Gauteng,6,16,7,7th voted out,,14,Zamba,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Qiean Wang,SA0134,Qiean,35,Cape Town,Western Cape,7,18,8,8th voted out,,13,Zamba,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Marisha du Plessis,SA0135,Marisha,35,Tulbagh,Western Cape,8,21,9,9th voted out,1st jury member,12,Zamba,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Shaun Wilson,SA0136,Shaun,40,Cape Town,Western Cape,9,23,10,10th voted out,2nd jury member,11,Zamba,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Renier Louwrens,SA0137,Renier,30,Secunda,Mpumalanga,10,26,11,11th voted out,3rd jury member,10,Zamba,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Amy Eliason,SA0138,Amy,33,Johannesburg,Gauteng,10,26,12,Tied destiny,4th jury member,9,Zamba,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Anesu Mbizvo,SA0139,Anesu,29,Johannesburg,Gauteng,11,28,13,12th voted out,5th jury member,8,Vuna,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Wardah Hartley,SA0140,Wardah,39,Johannesburg,Gauteng,12,30,14,13th voted out,Removed jury member,7,Vuna,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Santoni Engelbrecht,SA0141,Santoni,39,Strand,Western Cape,13,33,15,Eliminated,7th jury member,6,Vuna,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Kiran Naidoo,SA0142,Kiran,29,Johannesburg,Gauteng,14,35,16,14th voted out,8th jury member,5,Vuna,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Tyson Zulu,SA0143,Tyson,24,Johannesburg,Gauteng,15,37,17,15th voted out,9th jury member,4,Vuna,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Francois Chapman,SA0144,Chappies,32,Centurion,Gauteng,16,38,18,16th voted out,10th jury member,3,Vuna,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Anela Majozi,SA0145,Anela,25,Durban,Kwa Zulu Natal,16,39,19,Runner-up,,2,Zamba,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA
SA,SA08,8,Nicole Wilmans,SA0146,Nicole,26,Somerset West,Western Cape,16,39,20,Sole Survivor,,1,Zamba,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA
SA,SA07,7,Lee-Anne van Renen,SA0106,Lee-Anne,33,Durbanville,Western Cape,1,3,1,1st voted out,,21,Sa'ula,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Paul Smulders,SA0107,Paul,54,Roodepoort,Gauteng,2,5,2,2nd voted out,,20,Sa'ula,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
SA,SA07,7,Ai-Ting Wong,SA0108,Ting Ting,25,Durban,Kwa Zulu Natal,3,7,3,3rd voted out,,19,Ta'alo,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA
