version,version_season,season,episode,day,tribe_status,tribe,castaway,immunity,vote,vote_event,vote_event_outcome,split_vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id,sog_id,challenge_id
US,US26,26,12,31,Merged,Enil Edam,Eddie,,Sherri,,,,FALSE,FALSE,Reynold,13,1,US0395,US0396,US0394,13,18
US,US26,26,12,31,Merged,Enil Edam,Sherri,,Reynold,,,,FALSE,FALSE,Reynold,13,1,US0396,US0394,US0394,13,18
US,US26,26,12,33,Merged,Enil Edam,Erik,Individual,Andrea,,,"Andrea, Eddie",FALSE,FALSE,Andrea,14,1,US0246,US0333,US0333,14,19
US,US26,26,12,33,Merged,Enil Edam,Brenda,,Andrea,,,"Andrea, Eddie",FALSE,FALSE,Andrea,14,1,US0312,US0333,US0333,14,19
US,US26,26,12,33,Merged,Enil Edam,Andrea,,Brenda,,,,FALSE,FALSE,Andrea,14,1,US0333,US0312,US0333,14,19
US,US26,26,12,33,Merged,Enil Edam,Dawn,,Eddie,,,"Andrea, Eddie",FALSE,FALSE,Andrea,14,1,US0346,US0395,US0333,14,19
US,US26,26,12,33,Merged,Enil Edam,Cochran,,Eddie,,,"Andrea, Eddie",FALSE,FALSE,Andrea,14,1,US0348,US0395,US0333,14,19
US,US26,26,12,33,Merged,Enil Edam,Eddie,,Brenda,,,,FALSE,FALSE,Andrea,14,1,US0395,US0312,US0333,14,19
US,US26,26,12,33,Merged,Enil Edam,Sherri,,Andrea,,,"Andrea, Eddie",FALSE,FALSE,Andrea,14,1,US0396,US0333,US0333,14,19
US,US26,26,13,36,Merged,Enil Edam,Erik,,Eddie,,,,FALSE,FALSE,Brenda,15,1,US0246,US0395,US0312,15,21
US,US26,26,13,36,Merged,Enil Edam,Brenda,,Eddie,,,,FALSE,FALSE,Brenda,15,1,US0312,US0395,US0312,15,21
US,US26,26,13,36,Merged,Enil Edam,Dawn,Individual,Brenda,,,,FALSE,FALSE,Brenda,15,1,US0346,US0312,US0312,15,21
US,US26,26,13,36,Merged,Enil Edam,Cochran,,Brenda,,,,FALSE,FALSE,Brenda,15,1,US0348,US0312,US0312,15,21
US,US26,26,13,36,Merged,Enil Edam,Eddie,,Erik,,,,FALSE,FALSE,Brenda,15,1,US0395,US0246,US0312,15,21
US,US26,26,13,36,Merged,Enil Edam,Sherri,,Brenda,,,,FALSE,FALSE,Brenda,15,1,US0396,US0312,US0312,15,21
US,US26,26,14,38,Merged,Enil Edam,Dawn,,Eddie,,,,FALSE,FALSE,Eddie,17,1,US0346,US0395,US0395,17,23
US,US26,26,14,38,Merged,Enil Edam,Cochran,Individual,Eddie,,,,FALSE,FALSE,Eddie,17,1,US0348,US0395,US0395,17,23
US,US26,26,14,38,Merged,Enil Edam,Eddie,,Dawn,,,,FALSE,FALSE,Eddie,17,1,US0395,US0346,US0395,17,23
US,US26,26,14,38,Merged,Enil Edam,Sherri,,Eddie,,,,FALSE,FALSE,Eddie,17,1,US0396,US0395,US0395,17,23
US,US25,25,1,3,Original,Matsing,Russell,,Zane,,,,FALSE,FALSE,Zane,1,1,US0288,US0372,US0372,1,1
US,US25,25,1,3,Original,Matsing,Zane,,Russell,,,,FALSE,FALSE,Zane,1,1,US0372,US0288,US0372,1,1
US,US25,25,1,3,Original,Matsing,Roxy,,Zane,,,,FALSE,FALSE,Zane,1,1,US0373,US0372,US0372,1,1
US,US25,25,1,3,Original,Matsing,Angie,,Zane,,,,FALSE,FALSE,Zane,1,1,US0374,US0372,US0372,1,1
US,US25,25,1,3,Original,Matsing,Malcolm,,Zane,,,,FALSE,FALSE,Zane,1,1,US0384,US0372,US0372,1,1
US,US25,25,1,3,Original,Matsing,Denise,,Zane,,,,FALSE,FALSE,Zane,1,1,US0386,US0372,US0372,1,1
US,US25,25,2,6,Original,Matsing,Russell,,Roxy,,,,FALSE,FALSE,Roxy,2,1,US0288,US0373,US0373,2,2
US,US25,25,2,6,Original,Matsing,Roxy,,Angie,,,,FALSE,FALSE,Roxy,2,1,US0373,US0374,US0373,2,2
US,US25,25,2,6,Original,Matsing,Angie,,Roxy,,,,FALSE,FALSE,Roxy,2,1,US0374,US0373,US0373,2,2
US,US25,25,2,6,Original,Matsing,Malcolm,,Roxy,,,,FALSE,FALSE,Roxy,2,1,US0384,US0373,US0373,2,2
US,US25,25,2,6,Original,Matsing,Denise,,Roxy,,,,FALSE,FALSE,Roxy,2,1,US0386,US0373,US0373,2,2
US,US25,25,3,8,Original,Matsing,Russell,,Angie,,,,FALSE,FALSE,Angie,3,1,US0288,US0374,US0374,3,3
US,US25,25,3,8,Original,Matsing,Angie,,Russell,,,,FALSE,FALSE,Angie,3,1,US0374,US0288,US0374,3,3
US,US25,25,3,8,Original,Matsing,Malcolm,,Angie,,,,FALSE,FALSE,Angie,3,1,US0384,US0374,US0374,3,3
US,US25,25,3,8,Original,Matsing,Denise,,Angie,,,,FALSE,FALSE,Angie,3,1,US0386,US0374,US0374,3,3
US,US25,25,4,10,Original,Matsing,Russell,,Malcolm,,,,FALSE,FALSE,Russell,4,1,US0288,US0384,US0288,4,4
US,US25,25,4,10,Original,Matsing,Malcolm,,Russell,,,,FALSE,FALSE,Russell,4,1,US0384,US0288,US0288,4,4
US,US25,25,4,10,Original,Matsing,Denise,,Russell,,,,FALSE,FALSE,Russell,4,1,US0386,US0288,US0288,4,4
US,US25,25,5,13,Swapped,Kalabaw,Jonathan,,Dawson,,,,FALSE,FALSE,Dawson,6,1,US0196,US0376,US0376,6,6
US,US25,25,5,13,Swapped,Kalabaw,Dawson,,Denise,,,,FALSE,FALSE,Dawson,6,1,US0376,US0386,US0376,6,6
US,US25,25,5,13,Swapped,Kalabaw,Katie,,Dawson,,,,FALSE,FALSE,Dawson,6,1,US0377,US0376,US0376,6,6
US,US25,25,5,13,Swapped,Kalabaw,Jeff,,Dawson,,,,FALSE,FALSE,Dawson,6,1,US0379,US0376,US0376,6,6
US,US25,25,5,13,Swapped,Kalabaw,Carter,,Dawson,,,,FALSE,FALSE,Dawson,6,1,US0382,US0376,US0376,6,6
US,US25,25,5,13,Swapped,Kalabaw,Denise,,Dawson,,,,FALSE,FALSE,Dawson,6,1,US0386,US0376,US0376,6,6
US,US25,25,6,16,Swapped,Kalabaw,Jonathan,,Katie,,,,FALSE,FALSE,Katie,7,1,US0196,US0377,US0377,7,8
US,US25,25,6,16,Swapped,Kalabaw,Katie,,Jonathan,,,,FALSE,FALSE,Katie,7,1,US0377,US0196,US0377,7,8
US,US25,25,6,16,Swapped,Kalabaw,Jeff,,Katie,,,,FALSE,FALSE,Katie,7,1,US0379,US0377,US0377,7,8
US,US25,25,6,16,Swapped,Kalabaw,Carter,,Katie,,,,FALSE,FALSE,Katie,7,1,US0382,US0377,US0377,7,8
US,US25,25,6,16,Swapped,Kalabaw,Denise,,Katie,,,,FALSE,FALSE,Katie,7,1,US0386,US0377,US0377,7,8
US,US25,25,7,19,Merged,Dangrayne,Michael,,Jonathan,,,"Jonathan, RC",TRUE,FALSE,RC,8,1,US0022,US0196,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Jonathan,Hidden,Pete,,,,FALSE,FALSE,RC,8,1,US0196,US0381,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,RC,,Pete,,,,FALSE,FALSE,RC,8,1,US0378,US0381,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Jeff,,RC,,,"Jonathan, RC",FALSE,FALSE,RC,8,1,US0379,US0378,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Artis,,RC,,,"Jonathan, RC",FALSE,FALSE,RC,8,1,US0380,US0378,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Pete,,RC,,,"Jonathan, RC",FALSE,FALSE,RC,8,1,US0381,US0378,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Carter,Individual,RC,,,"Jonathan, RC",FALSE,FALSE,RC,8,1,US0382,US0378,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Abi-Maria,,Jonathan,,,"Jonathan, RC",TRUE,FALSE,RC,8,1,US0383,US0196,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Malcolm,,Jonathan,,,"Jonathan, RC",TRUE,FALSE,RC,8,1,US0384,US0196,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Lisa,,Jonathan,,,"Jonathan, RC",TRUE,FALSE,RC,8,1,US0385,US0196,US0378,8,9
US,US25,25,7,19,Merged,Dangrayne,Denise,Individual,Jonathan,,,"Jonathan, RC",TRUE,FALSE,RC,8,1,US0386,US0196,US0378,8,9
US,US25,25,8,22,Merged,Dangrayne,Michael,,Jeff,,,,FALSE,FALSE,Jeff,9,1,US0022,US0379,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Jonathan,Individual,Abi-Maria,,,,FALSE,FALSE,Jeff,9,1,US0196,US0383,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Jeff,,Pete,,,,FALSE,FALSE,Jeff,9,1,US0379,US0381,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Artis,,Jeff,,,,FALSE,FALSE,Jeff,9,1,US0380,US0379,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Pete,,Jeff,,,,FALSE,FALSE,Jeff,9,1,US0381,US0379,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Carter,,Pete,,,,FALSE,FALSE,Jeff,9,1,US0382,US0381,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Abi-Maria,,Jeff,,,,FALSE,FALSE,Jeff,9,1,US0383,US0379,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Malcolm,,Pete,,,,FALSE,FALSE,Jeff,9,1,US0384,US0381,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Lisa,,Jeff,,,,FALSE,FALSE,Jeff,9,1,US0385,US0379,US0379,9,11
US,US25,25,8,22,Merged,Dangrayne,Denise,,Pete,,,,FALSE,FALSE,Jeff,9,1,US0386,US0381,US0379,9,11
US,US25,25,9,25,Merged,Dangrayne,Michael,Individual,Artis,,,,FALSE,FALSE,Artis,10,1,US0022,US0380,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Jonathan,,Artis,,,,FALSE,FALSE,Artis,10,1,US0196,US0380,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Artis,,Jonathan,,,,FALSE,FALSE,Artis,10,1,US0380,US0196,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Pete,,Jonathan,,,,FALSE,FALSE,Artis,10,1,US0381,US0196,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Carter,,Artis,,,,FALSE,FALSE,Artis,10,1,US0382,US0380,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Abi-Maria,,Jonathan,,,,FALSE,FALSE,Artis,10,1,US0383,US0196,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Malcolm,,Artis,,,,FALSE,FALSE,Artis,10,1,US0384,US0380,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Lisa,,Jonathan,,,,FALSE,FALSE,Artis,10,1,US0385,US0196,US0380,10,13
US,US25,25,9,25,Merged,Dangrayne,Denise,,Artis,,,,FALSE,FALSE,Artis,10,1,US0386,US0380,US0380,10,13
US,US25,25,10,27,Merged,Dangrayne,Michael,,Abi-Maria,,,"Abi-Maria, Pete",TRUE,FALSE,Pete,11,1,US0022,US0383,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Jonathan,,Pete,,,"Abi-Maria, Pete",FALSE,FALSE,Pete,11,1,US0196,US0381,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Pete,,Malcolm,,,,FALSE,FALSE,Pete,11,1,US0381,US0384,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Carter,Individual,Pete,,,"Abi-Maria, Pete",FALSE,FALSE,Pete,11,1,US0382,US0381,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Abi-Maria,Hidden,Malcolm,,,,FALSE,FALSE,Pete,11,1,US0383,US0384,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Malcolm,,Pete,,,"Abi-Maria, Pete",FALSE,FALSE,Pete,11,1,US0384,US0381,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Lisa,,Abi-Maria,,,"Abi-Maria, Pete",TRUE,FALSE,Pete,11,1,US0385,US0383,US0381,11,15
US,US25,25,10,27,Merged,Dangrayne,Denise,,Abi-Maria,,,"Abi-Maria, Pete",TRUE,FALSE,Pete,11,1,US0386,US0383,US0381,11,15
US,US25,25,11,30,Merged,Dangrayne,Michael,,Jonathan,,,,FALSE,FALSE,Jonathan,12,1,US0022,US0196,US0196,12,16
US,US25,25,11,30,Merged,Dangrayne,Jonathan,,Denise,,,,FALSE,FALSE,Jonathan,12,1,US0196,US0386,US0196,12,16
US,US25,25,11,30,Merged,Dangrayne,Carter,,Denise,,,,FALSE,FALSE,Jonathan,12,1,US0382,US0386,US0196,12,16
US,US25,25,11,30,Merged,Dangrayne,Abi-Maria,Individual,Denise,,,,FALSE,FALSE,Jonathan,12,1,US0383,US0386,US0196,12,16
US,US25,25,11,30,Merged,Dangrayne,Malcolm,,Jonathan,,,,FALSE,FALSE,Jonathan,12,1,US0384,US0196,US0196,12,16
US,US25,25,11,30,Merged,Dangrayne,Lisa,,Jonathan,,,,FALSE,FALSE,Jonathan,12,1,US0385,US0196,US0196,12,16
US,US25,25,11,30,Merged,Dangrayne,Denise,,Jonathan,,,,FALSE,FALSE,Jonathan,12,1,US0386,US0196,US0196,12,16
US,US25,25,12,33,Merged,Dangrayne,Michael,,Carter,,,,FALSE,FALSE,Carter,13,1,US0022,US0382,US0382,13,18
US,US25,25,12,33,Merged,Dangrayne,Carter,,Abi-Maria,,,,FALSE,FALSE,Carter,13,1,US0382,US0383,US0382,13,18
US,US25,25,12,33,Merged,Dangrayne,Abi-Maria,,Carter,,,,FALSE,FALSE,Carter,13,1,US0383,US0382,US0382,13,18
US,US25,25,12,33,Merged,Dangrayne,Malcolm,Individual,Carter,,,,FALSE,FALSE,Carter,13,1,US0384,US0382,US0382,13,18
US,US25,25,12,33,Merged,Dangrayne,Lisa,,Carter,,,,FALSE,FALSE,Carter,13,1,US0385,US0382,US0382,13,18
US,US25,25,12,33,Merged,Dangrayne,Denise,,Carter,,,,FALSE,FALSE,Carter,13,1,US0386,US0382,US0382,13,18
US,US25,25,13,36,Merged,Dangrayne,Michael,,Abi-Maria,,,,FALSE,FALSE,Abi-Maria,14,1,US0022,US0383,US0383,14,20
US,US25,25,13,36,Merged,Dangrayne,Abi-Maria,,Denise,,,,FALSE,FALSE,Abi-Maria,14,1,US0383,US0386,US0383,14,20
US,US25,25,13,36,Merged,Dangrayne,Malcolm,Individual,Abi-Maria,,,,FALSE,FALSE,Abi-Maria,14,1,US0384,US0383,US0383,14,20
US,US25,25,13,36,Merged,Dangrayne,Lisa,,Abi-Maria,,,,FALSE,FALSE,Abi-Maria,14,1,US0385,US0383,US0383,14,20
US,US25,25,13,36,Merged,Dangrayne,Denise,,Abi-Maria,,,,FALSE,FALSE,Abi-Maria,14,1,US0386,US0383,US0383,14,20
US,US25,25,14,38,Merged,Dangrayne,Michael,Individual,Malcolm,,,,FALSE,FALSE,Malcolm,15,1,US0022,US0384,US0384,15,22
US,US25,25,14,38,Merged,Dangrayne,Malcolm,,Denise,,,,FALSE,FALSE,Malcolm,15,1,US0384,US0386,US0384,15,22
US,US25,25,14,38,Merged,Dangrayne,Lisa,,Malcolm,,,,FALSE,FALSE,Malcolm,15,1,US0385,US0384,US0384,15,22
US,US25,25,14,38,Merged,Dangrayne,Denise,,Malcolm,,,,FALSE,FALSE,Malcolm,15,1,US0386,US0384,US0384,15,22
US,US24,24,2,5,Original,Salani,Nina,,Kat,,,,FALSE,FALSE,Nina,2,1,US0355,US0365,US0355,2,3
US,US24,24,2,5,Original,Salani,Monica,,Christina,,,,FALSE,FALSE,Nina,2,1,US0358,US0368,US0355,2,3
US,US24,24,2,5,Original,Salani,Kat,,Nina,,,,FALSE,FALSE,Nina,2,1,US0365,US0355,US0355,2,3
US,US24,24,2,5,Original,Salani,Alicia,,Nina,,,,FALSE,FALSE,Nina,2,1,US0367,US0355,US0355,2,3
US,US24,24,2,5,Original,Salani,Christina,,Nina,,,,FALSE,FALSE,Nina,2,1,US0368,US0355,US0355,2,3
US,US24,24,2,5,Original,Salani,Chelsea,,Nina,,,,FALSE,FALSE,Nina,2,1,US0369,US0355,US0355,2,3
US,US24,24,2,5,Original,Salani,Sabrina,,Nina,,,,FALSE,FALSE,Nina,2,1,US0370,US0355,US0355,2,3
US,US24,24,2,5,Original,Salani,Kim,,Nina,,,,FALSE,FALSE,Nina,2,1,US0371,US0355,US0355,2,3
US,US24,24,3,8,Original,Manono,Matt,,Colton,,,,FALSE,FALSE,Matt,3,1,US0356,US0359,US0356,3,5
US,US24,24,3,8,Original,Manono,Bill,,Matt,,,,FALSE,FALSE,Matt,3,1,US0357,US0356,US0356,3,5
US,US24,24,3,8,Original,Manono,Colton,,Matt,,,,FALSE,FALSE,Matt,3,1,US0359,US0356,US0356,3,5
US,US24,24,3,8,Original,Manono,Jonas,,Matt,,,,FALSE,FALSE,Matt,3,1,US0360,US0356,US0356,3,5
US,US24,24,3,8,Original,Manono,Michael,,Bill,,,,FALSE,FALSE,Matt,3,1,US0361,US0357,US0356,3,5
US,US24,24,3,8,Original,Manono,Jay,,Matt,,,,FALSE,FALSE,Matt,3,1,US0362,US0356,US0356,3,5
US,US24,24,3,8,Original,Manono,Leif,,Matt,,,,FALSE,FALSE,Matt,3,1,US0363,US0356,US0356,3,5
US,US24,24,3,8,Original,Manono,Troyzan,,Matt,,,,FALSE,FALSE,Matt,3,1,US0364,US0356,US0356,3,5
US,US24,24,3,8,Original,Manono,Tarzan,,Matt,,,,FALSE,FALSE,Matt,3,1,US0366,US0356,US0356,3,5
US,US24,24,4,11,Original,Manono,Bill,,Leif,,,,FALSE,FALSE,Bill,4,1,US0357,US0363,US0357,4,7
US,US24,24,4,11,Original,Manono,Colton,,Bill,,,,FALSE,FALSE,Bill,4,1,US0359,US0357,US0357,4,7
US,US24,24,4,11,Original,Manono,Jonas,,Bill,,,,FALSE,FALSE,Bill,4,1,US0360,US0357,US0357,4,7
US,US24,24,4,11,Original,Manono,Michael,,Bill,,,,FALSE,FALSE,Bill,4,1,US0361,US0357,US0357,4,7
US,US24,24,4,11,Original,Manono,Jay,,Bill,,,,FALSE,FALSE,Bill,4,1,US0362,US0357,US0357,4,7
US,US24,24,4,11,Original,Manono,Leif,,Bill,,,,FALSE,FALSE,Bill,4,1,US0363,US0357,US0357,4,7
US,US24,24,4,11,Original,Manono,Troyzan,,Bill,,,,FALSE,FALSE,Bill,4,1,US0364,US0357,US0357,4,7
US,US24,24,4,11,Original,Manono,Tarzan,,Bill,,,,FALSE,FALSE,Bill,4,1,US0366,US0357,US0357,4,7
US,US24,24,5,14,Swapped,Manono,Monica,,Tarzan,,,,FALSE,FALSE,Monica,5,1,US0358,US0366,US0358,5,9
US,US24,24,5,14,Swapped,Manono,Colton,,Monica,,,,FALSE,FALSE,Monica,5,1,US0359,US0358,US0358,5,9
US,US24,24,5,14,Swapped,Manono,Jonas,,Monica,,,,FALSE,FALSE,Monica,5,1,US0360,US0358,US0358,5,9
US,US24,24,5,14,Swapped,Manono,Leif,,Monica,,,,FALSE,FALSE,Monica,5,1,US0363,US0358,US0358,5,9
US,US24,24,5,14,Swapped,Manono,Tarzan,,Monica,,,,FALSE,FALSE,Monica,5,1,US0366,US0358,US0358,5,9
US,US24,24,5,14,Swapped,Manono,Alicia,,Monica,,,,FALSE,FALSE,Monica,5,1,US0367,US0358,US0358,5,9
US,US24,24,5,14,Swapped,Manono,Christina,,Tarzan,,,,FALSE,FALSE,Monica,5,1,US0368,US0366,US0358,5,9
US,US24,24,7,20,Merged,Tikiano,Jonas,,Michael,,,,FALSE,FALSE,Jonas,7,1,US0360,US0361,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Michael,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0361,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Jay,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0362,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Leif,,Michael,,,,FALSE,FALSE,Jonas,7,1,US0363,US0361,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Troyzan,Individual,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0364,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Kat,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0365,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Tarzan,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0366,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Alicia,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0367,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Christina,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0368,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Chelsea,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0369,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Sabrina,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0370,US0360,US0360,7,12
US,US24,24,7,20,Merged,Tikiano,Kim,,Jonas,,,,FALSE,FALSE,Jonas,7,1,US0371,US0360,US0360,7,12
US,US24,24,8,22,Merged,Tikiano,Michael,,Christina,,,,FALSE,FALSE,Michael,8,1,US0361,US0368,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Jay,Individual,Michael,,,,FALSE,FALSE,Michael,8,1,US0362,US0361,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Leif,,Michael,,,,FALSE,FALSE,Michael,8,1,US0363,US0361,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Troyzan,,Michael,,,,FALSE,FALSE,Michael,8,1,US0364,US0361,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Kat,,Michael,,,,FALSE,FALSE,Michael,8,1,US0365,US0361,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Tarzan,,Christina,,,,FALSE,FALSE,Michael,8,1,US0366,US0368,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Alicia,,Tarzan,,,,FALSE,FALSE,Michael,8,1,US0367,US0366,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Christina,,Tarzan,,,,FALSE,FALSE,Michael,8,1,US0368,US0366,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Chelsea,,Michael,,,,FALSE,FALSE,Michael,8,1,US0369,US0361,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Sabrina,,Michael,,,,FALSE,FALSE,Michael,8,1,US0370,US0361,US0361,8,14
US,US24,24,8,22,Merged,Tikiano,Kim,,Michael,,,,FALSE,FALSE,Michael,8,1,US0371,US0361,US0361,8,14
US,US24,24,9,25,Merged,Tikiano,Jay,,Alicia,,,,FALSE,FALSE,Jay,9,1,US0362,US0367,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Leif,,Alicia,,,,FALSE,FALSE,Jay,9,1,US0363,US0367,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Troyzan,Hidden,Kim,,,,FALSE,FALSE,Jay,9,1,US0364,US0371,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Kat,,Troyzan,,,"Jay, Troyzan",TRUE,FALSE,Jay,9,1,US0365,US0364,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Tarzan,,Jay,,,"Jay, Troyzan",FALSE,FALSE,Jay,9,1,US0366,US0362,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Alicia,,Jay,,,"Jay, Troyzan",FALSE,FALSE,Jay,9,1,US0367,US0362,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Christina,,Jay,,,"Jay, Troyzan",FALSE,FALSE,Jay,9,1,US0368,US0362,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Chelsea,Individual,Troyzan,,,"Jay, Troyzan",TRUE,FALSE,Jay,9,1,US0369,US0364,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Sabrina,,Jay,,,"Jay, Troyzan",FALSE,FALSE,Jay,9,1,US0370,US0362,US0362,9,16
US,US24,24,9,25,Merged,Tikiano,Kim,,Jay,,,"Jay, Troyzan",FALSE,FALSE,Jay,9,1,US0371,US0362,US0362,9,16
US,US24,24,10,27,Merged,Tikiano,Leif,,Kim,,,,FALSE,FALSE,Leif,10,1,US0363,US0371,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Troyzan,Individual,Kim,,,,FALSE,FALSE,Leif,10,1,US0364,US0371,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Kat,,Leif,,,,FALSE,FALSE,Leif,10,1,US0365,US0363,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Tarzan,,Leif,,,,FALSE,FALSE,Leif,10,1,US0366,US0363,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Alicia,,Tarzan,,,,FALSE,FALSE,Leif,10,1,US0367,US0366,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Christina,,Tarzan,,,,FALSE,FALSE,Leif,10,1,US0368,US0366,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Chelsea,,Leif,,,,FALSE,FALSE,Leif,10,1,US0369,US0363,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Sabrina,,Leif,,,,FALSE,FALSE,Leif,10,1,US0370,US0363,US0363,10,17
US,US24,24,10,27,Merged,Tikiano,Kim,,Tarzan,,,,FALSE,FALSE,Leif,10,1,US0371,US0366,US0363,10,17
US,US24,24,11,30,Merged,Tikiano,Troyzan,,Christina,,,,FALSE,FALSE,Troyzan,11,1,US0364,US0368,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Kat,,Troyzan,,,"Christina, Troyzan",FALSE,FALSE,Troyzan,11,1,US0365,US0364,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Tarzan,,Christina,,,"Christina, Troyzan",FALSE,FALSE,Troyzan,11,1,US0366,US0368,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Alicia,,Troyzan,,,"Christina, Troyzan",FALSE,FALSE,Troyzan,11,1,US0367,US0364,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Christina,,Chelsea,,,,FALSE,FALSE,Troyzan,11,1,US0368,US0369,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Chelsea,,Troyzan,,,"Christina, Troyzan",FALSE,FALSE,Troyzan,11,1,US0369,US0364,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Sabrina,,Christina,,,"Christina, Troyzan",FALSE,FALSE,Troyzan,11,1,US0370,US0368,US0364,11,19
US,US24,24,11,30,Merged,Tikiano,Kim,Individual,Troyzan,,,"Christina, Troyzan",FALSE,FALSE,Troyzan,11,1,US0371,US0364,US0364,11,19
US,US24,24,12,33,Merged,Tikiano,Kat,,Sabrina,,,,FALSE,FALSE,Kat,12,1,US0365,US0370,US0365,12,21
US,US24,24,12,33,Merged,Tikiano,Tarzan,,Kat,,,,FALSE,FALSE,Kat,12,1,US0366,US0365,US0365,12,21
US,US24,24,12,33,Merged,Tikiano,Alicia,,Kat,,,,FALSE,FALSE,Kat,12,1,US0367,US0365,US0365,12,21
US,US24,24,12,33,Merged,Tikiano,Christina,,Kat,,,,FALSE,FALSE,Kat,12,1,US0368,US0365,US0365,12,21
US,US24,24,12,33,Merged,Tikiano,Chelsea,,Kat,,,,FALSE,FALSE,Kat,12,1,US0369,US0365,US0365,12,21
